i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
52,29.527094069016115,48.24493443601376,16.380455331947253,13.810310430201836,14.067440796211523,13:11:28.094513,50,0.015327349334813396,0.0012165691939140001,0.001180518495672609,0.015583454821121934,4.434927911721806,0.40411678076710356,4.207574044608311,0.00996477625496806,5.014694485989125,0.013737656009426225,0.009627517314042322,5.005582557811891,5.0,50.0,300.0,50.0
53,69.06350965956219,89.13393739606755,16.45284635836891,17.288423660836656,17.366324017619903,14:19:06.665699,50,0.01907420813945437,0.001151339798150148,0.0011465818907604383,0.0191554174045418,4.835927963920625,0.09225925413459013,0.4445295360824266,4.895562680309584,5.010544678792389,0.004626416886978291,0.0026984698691885356,5.0094222912871365,5.0,50.0,300.0,50.0
54,73.99306293846523,93.20133373570293,16.48437071564802,17.677180849562035,18.442754005989872,14:46:09.088054,50,0.019471406556711174,0.0011359283497994928,0.0011327708462145307,0.02031034517578765,4.625270443565603,0.17488321420178288,0.1425174768962849,4.650853979411064,5.007414343083811,0.006186997233123215,0.004261495359004108,5.006419981301484,5.0,50.0,300.0,50.0
55,38.338379159963935,57.03577283857858,16.4774323895819,14.785441297403782,15.168305464301378,14:41:10.636532,50,0.016291564050063816,0.001196454899306379,0.001213624076219012,0.016710995647326875,4.578878268666347,0.3212728679406247,4.426257947858145,4.9749600149578495,5.005653571591653,0.006748620463049804,0.006999811415639101,5.004847095002567,5.0,50.0,300.0,50.0
56,43.068375878021655,61.595726775290615,16.43891151144972,15.14370394010999,14.891741611779192,13:42:37.237389,50,0.016779567333727645,0.0011788893343676644,0.0012011450026345027,0.016496600691933747,3.9347131799899993,0.19150751887860729,0.3085082497479483,4.014643897859725,5.027678031847409,0.007869274883370636,0.005593534699573688,5.025760448986281,5.0,50.0,300.0,50.0
57,36.75381892136032,55.05101105441089,16.47300578088324,14.646183442457177,14.82657749409855,14:04:25.479953,50,0.016170607582403504,0.0012055890277348907,0.0011986552280906122,0.0163859909855298,4.307791000951271,0.3560153069439469,0.230321311751565,4.1492477083324335,5.020083462502903,0.007080883018666384,0.01032299764291622,5.027208547343905,5.0,50.0,300.0,50.0
58,57.26442199858681,75.9126047751024,16.404033143080255,16.300648714162204,16.195366197911085,13:18:25.666717,50,0.018072951189714206,0.0011623873369557072,0.0011859591082608034,0.01796447038632886,4.25322319708677,0.2711978392782175,0.26083391279276835,4.212042375103407,5.020150677406567,0.006305667191729647,0.008683670117209275,5.022987259431784,5.0,50.0,300.0,50.0
59,41.194947951150475,60.551815545658656,16.46863696124459,15.13932315524339,15.485370133111694,13:21:22.134904,50,0.01672746418964466,0.0011513151626137558,0.0011779801402478918,0.017104077625810545,4.309565724244205,0.14244777940795927,0.13323486308078358,4.335936712419333,5.022660486406936,0.005162572851449276,0.004249264705006084,5.02031603465943,5.0,50.0,300.0,50.0
60,48.047145001331,66.88470992229844,16.511906674254256,15.65021683554437,16.1313110059338,13:43:32.126515,50,0.017272947454510076,0.0011735493730928477,0.001183104955109409,0.017803402845379686,3.987237248362645,0.37698817991949296,0.3668007450169837,4.070260989347228,5.028155466491057,0.008608617635934124,0.008636689484696092,5.027817054476651,5.0,50.0,300.0,50.0
61,56.090714677679244,75.25634190224507,16.44740883466309,16.318550619409656,16.300499187988486,14:41:34.277695,50,0.018067730967179448,0.0011715713998041756,0.0011243826467438496,0.018046320569366028,4.150016490646918,0.21597596142724296,0.303017272519702,4.222304739830827,5.024053671753293,0.007323414206858558,0.007404705107941112,5.023438041672991,5.0,50.0,300.0,50.0
62,36.31077288708441,54.78400019493964,16.424997854102482,14.569586163033556,14.891372035174076,12:40:22.038943,50,0.016156191671970507,0.0011873933426462188,0.0012094097337434252,0.016516792537727167,3.965228388742765,0.40014898815886024,0.24135896342150742,3.979372347084298,5.028464002697384,0.0065762017949007046,0.009248044803826794,5.0303930615121635,5.0,50.0,300.0,50.0
63,55.96177623078211,75.73187297584745,16.412032208935695,16.345544681970352,16.476535489059504,14:08:51.194197,50,0.01812937563656558,0.0011966011148748824,0.0011628302022345799,0.018278533384242276,4.101813447049761,0.12131047067842804,0.0982027105561265,4.0292121771794704,5.022777686825884,0.0031550242435320897,0.0031495734581339363,5.024396189894901,5.0,50.0,300.0,50.0
64,57.93148672497476,77.19493133104527,16.457925955137238,16.493844847496717,16.255694834361826,13:56:06.982394,50,0.01820986819590196,0.0011788845369404347,0.0011668051390315397,0.017932557768348824,4.60080138940505,0.17111011596488446,0.39591826397576124,4.773773387296266,5.012993788066552,0.008710172515218773,0.004934777502549004,5.009123901091362,5.0,50.0,300.0,50.0
65,53.34024811769178,72.50157476081509,16.42984564959037,16.05335311995974,16.44514967893446,13:49:57.737370,50,0.01778400555656049,0.0011794771329353172,0.0011624380460559733,0.018200669962371428,4.275803414162897,0.12883192353319473,0.2059535340991836,4.389673444970049,5.019405914186942,0.006091774271162365,0.004616880640780252,5.0144146502451035,5.0,50.0,300.0,50.0
66,54.92269872305466,74.3110906195424,16.416319566225607,16.256918440093028,16.76821118742738,14:08:43.825961,50,0.017988812112272237,0.0011525993241029292,0.001178000278686215,0.01854305049069195,4.510635486194338,0.20416535043995498,0.1905249169545753,4.603358287889293,5.008056972143944,0.006061697731805538,0.00450042946094964,5.005085751122396,5.0,50.0,300.0,50.0
67,44.55074586937142,62.40597081858954,16.466422127721607,15.091594794155998,15.091042765563929,13:43:34.891263,50,0.016660357757899452,0.0012179388995184164,0.001190420796845875,0.01664927193699525,4.347193314219634,0.34494031785369206,0.28069377000165296,4.417054339341345,5.014681247083136,0.0078064501422234756,0.008048572366720741,5.011570474769804,5.0,50.0,300.0,50.0
68,43.1550726141855,62.165990531788864,16.4501094463515,15.228443375103382,15.048798757684244,9:13:33.541979,50,0.016854127899236,0.0011415448228343436,0.0011943686027429644,0.01664440359138743,3.7275029043971175,0.2531311527149742,0.27643138604726714,3.957445314980426,5.0303387233013765,0.006600708808111477,0.006203062944385884,5.0247974592957,5.0,50.0,300.0,50.0
70,40.29567713816755,58.887176386018034,16.44890644801288,14.954084372753035,15.040612493718763,13:57:12.816178,50,0.01655166968298315,0.0011900392892939052,0.001195166776039978,0.016647924008858152,4.262828363865695,0.1821452684702285,0.18459473461678666,4.249514987266379,5.023582750226504,0.0077178095008498815,0.005625310075579648,5.023772008957276,5.0,50.0,300.0,50.0
71,34.557449600432015,53.38528277019599,16.432980678488544,14.329322710020316,14.598609528851751,13:28:28.725227,50,0.01586862050135024,0.0011691397843985214,0.0012173021457120188,0.016159591997770277,4.404922254168872,0.21296979601722565,0.48343464385753254,4.51601266915938,5.024244119199883,0.009578050685695949,0.006270572270466346,5.021303219425217,5.0,50.0,300.0,50.0
72,47.7472845438555,67.51957327994627,16.46659835692022,15.720130566731838,15.766937861592536,13:47:04.027244,50,0.01733989128791927,0.0011563242591187302,0.0011880562799572586,0.017389980350130545,4.749006357187857,0.0862659113286437,0.11083402820295873,4.781036673788591,5.011189184592682,0.00292137225865563,0.003272369058912261,5.010824760733103,5.0,50.0,300.0,50.0
73,44.19188104954132,63.050288369744784,16.471911970393197,15.204556506828945,15.28583966618767,15:42:57.960973,50,0.016815084234181984,0.0011493557463024273,0.0011925903498997414,0.016905370826855313,3.9187001136140682,0.5540205003607519,0.2676911731035303,3.80643175928531,5.02730631323631,0.00667258403616966,0.010609512148806566,5.028458041184061,5.0,50.0,300.0,50.0
74,45.97942122418651,64.70318074217175,16.440537008146407,15.328200766122018,15.727006674590237,13:52:55.666149,50,0.016983292162839357,0.0012217607768006955,0.001209519842129931,0.01743314135357928,4.367589434898996,0.2168351371809525,0.21906045084974224,4.239005631008358,5.031696789451642,0.00763058144349138,0.010323177037853348,5.036499872009897,5.0,50.0,300.0,50.0
75,40.13538505173233,58.39284319912447,16.48465952367311,15.017792201330124,15.157474183923306,14:05:10.541915,50,0.016597172867814262,0.0011514975784228734,0.0011763662329908626,0.016752403177826142,4.135475099839636,0.40485114600721506,0.3827873939267663,4.085298170673709,5.024696248027889,0.01049954861544311,0.009349643479960257,5.0251569086720655,5.0,50.0,300.0,50.0
