i,logB,maxloglikelihood,SNR_comb_signal,SNR_comb_median,SNR_comb_global,run_time,duration,amplitude_median,amplitude_plus,amplitude_minus,amplitude_global,phase_median,phase_plus,phase_minus,phase_global,spacing_median,spacing_plus,spacing_minus,spacing_global,width_median,fmin_median,fmax_median,duration_median
48,-7.532445896446325,2.5399463984945228,0.0,2.1102894978049433,5.2040511234242635,6:57:02.234420,50,0.002712232526239555,0.0023562049713041927,0.0018594355444055267,0.006885314446187758,3.062605990865079,2.9433402429049385,2.133526866686249,3.815472424147552,7.373731544693227,1.8100919964107618,2.895272030274411,7.862220450290405,5.0,50.0,300.0,50.0
49,-7.1225124197051475,5.992971928070973,0.0,3.081213638490169,10.048847619293543,10:05:21.764297,50,0.0037716013957519038,0.0025893387609452374,0.00244832872476268,0.0074644747711340035,2.8610116610125287,2.9212057131327693,2.0432175675342417,0.75632607397939,6.460457771289022,2.718448530823464,2.7693628306727187,1.0336945801975983,5.0,50.0,300.0,50.0
50,-7.419020442447414,2.537604211113025,0.0,2.2506906575963033,4.946335612300781,7:36:58.284217,50,0.0029468326452127824,0.002586792019556255,0.002030050847384184,0.006803700608880567,3.1665271116158595,3.183551697403971,2.2138213344883058,1.3167464779352078,7.55338591323752,1.69795909541617,2.780344494795971,8.501858745262002,5.0,50.0,300.0,50.0
51,-8.004199437125653,0.6951770636408964,0.0,1.4988817245350312,3.678670599149053,4:49:25.106148,50,0.0019568462638046725,0.001974309550845564,0.0013522809017940567,0.005108161704212289,3.2839847107261693,3.032371523433136,2.353711628693136,0.08403439988338932,7.543486206662436,1.7232529243565953,2.8271990215537226,8.620227897511498,5.0,50.0,300.0,50.0
52,-7.235533416655306,5.402066802054609,0.0,2.786955881477466,9.411665581682362,10:00:44.421863,50,0.0035615426296364194,0.0024492746207570937,0.0023491655877518986,0.007451170975514884,2.7120039049445377,3.1012239706517284,1.930796809367223,1.2522804288237055,7.193261909206693,1.9964668333596274,3.5146318153142295,1.5952282855330822,5.0,50.0,300.0,50.0
53,-7.164394221697792,4.259406265978588,0.0,2.712194623502163,5.526664416385412,8:26:02.442269,50,0.0036001942160278594,0.002986143051786932,0.002425024562491109,0.00769200692220742,3.344970073934287,3.4737548312320436,2.3463697229482054,7.907834690632502,7.910882896440986,1.4424532724517842,2.99984961669952,8.699102035464273,5.0,50.0,300.0,50.0
54,-7.0102468951248085,7.075275977793793,0.0,3.243564650436561,10.526867589942666,11:30:27.893176,50,0.004173664044360373,0.0026823672981831333,0.0027693612692717387,0.007893939798954213,2.7752634537062897,3.2917839110007985,2.0666998695287084,0.25620318266708664,7.345722355661892,1.9426393972687093,3.9688006595989735,1.1565342596661319,5.0,50.0,300.0,50.0
55,-7.225715177820528,3.6200035633816228,0.0,2.777373048876778,5.957086712181889,7:59:48.059214,50,0.003657863477574055,0.0027185946983409783,0.00242862739758471,0.008757906690602515,3.169686282220392,3.2579172401422967,2.210814792542463,3.0116225441568423,7.641496146637045,1.6933448856874938,3.2975271354909124,9.674119608463299,5.0,50.0,300.0,50.0
56,-7.739838154534741,1.3081345576710206,0.0,1.771067074547383,4.129952989193372,5:37:20.827948,50,0.002282815562346366,0.002148797183457691,0.001571733670147945,0.005546608098353695,3.0978191569980007,3.0447743548380224,2.1931994576068825,0.7513809461978814,7.350239855183922,1.9451106271637286,3.058879028660561,7.986074692757057,5.0,50.0,300.0,50.0
57,-5.587479851491145,9.456383711072995,0.0,15.293793614201931,42.584091121080846,3:58:30.443469,50,0.02009748601647561,0.017395529692806243,0.014116029899529658,0.038934664607826866,3.205309173195732,3.2761377033902184,2.332676942280324,0.39464487205252313,7.71442474591007,1.6390185647804776,2.8489188540698587,2.942286700102909,5.0,50.0,300.0,50.0
58,-7.866594593391942,1.3120201251067827,0.0,1.819797207373431,6.329807544981782,5:45:06.371481,50,0.0023619310014419905,0.0022287587397514653,0.0016317986254310495,0.004743447045186699,3.026309048626757,2.95822937075444,2.1481359203635915,0.5230990026772608,7.42059292454705,1.9239882250810183,3.028650550665856,1.1168674670407566,5.0,50.0,300.0,50.0
59,-7.876916678135957,0.7598548865546648,0.0,1.457893178477914,4.5382260277483315,4:55:59.033385,50,0.001882043142610338,0.001925628831262734,0.0013211556912163679,0.006407011546325227,3.0172419885429758,3.044518639409131,2.102940588286362,2.4200960332322032,7.410730563610517,1.8485198498250526,2.9699488041192934,8.90565798478893,5.0,50.0,300.0,50.0
60,-7.217530541702452,3.113720025367199,0.0,2.60503337655905,5.9154257151551395,7:53:46.760182,50,0.003448132412635981,0.0028136455476497645,0.00235874762436979,0.007930854171941074,3.269987471379819,3.1532034617756812,2.338909630316522,4.793068394351414,7.869520979607556,1.5260775778877953,2.769699009548421,8.134812259973716,5.0,50.0,300.0,50.0
61,-7.171096643553344,4.038582362100984,0.0,2.8042327714060717,5.919800641505388,8:14:08.652432,50,0.003612304290403576,0.002759723576827426,0.002469728517722773,0.008337405487474041,2.929338650200774,2.9280081394823134,2.050161466975985,3.1365275735098974,7.28584528350731,1.781584345867108,3.215136998131344,8.764978034896515,5.0,50.0,300.0,50.0
62,-7.87179603299377,1.2548023400973438,0.0,1.619725441872645,4.964438277936265,5:08:01.969228,50,0.0021149092401054857,0.002244101001385517,0.001470501688631804,0.007005594611407286,3.223049732997767,3.1619155089419735,2.1814094186311586,7.227953843092616,7.453893007397045,1.78607743219139,3.0202226123885403,8.89712295871955,5.0,50.0,300.0,50.0
63,-7.915984535457845,0.48014677168340314,0.0,1.398851426611385,4.321234100632231,4:35:16.443011,50,0.0017710993078218055,0.0018187748006185964,0.0012827791661631656,0.004541384947724781,2.997143797221275,2.919409508341862,2.1171893795146612,0.14752835126779645,7.06277228901218,2.109053893086031,2.824421767992705,4.372077289002806,5.0,50.0,300.0,50.0
64,-7.621818048897356,3.185264245461207,0.0,1.920005252559318,5.9753557260751835,7:02:47.001459,50,0.0024413235411531444,0.0022972952887868646,0.0017175334984921818,0.007362513391812523,2.9812815919594984,3.0124654651780567,2.114527629690391,0.8774437334127033,7.113970985118491,2.0765934673413744,3.035437886406948,6.635686105654143,5.0,50.0,300.0,50.0
